Audio file	Start	End	Text
homostoria_09A	0:33:07	0:33:09	Ditempatkan Allah dalam surga.
homostoria_09A	0:33:09	0:33:11	Nah ini kan sebenarnya sederhana banget.
homostoria_09A	0:33:11	0:33:14	Kita...
homostoria_09A	0:33:14	0:33:23	lagu ini tuh judulnya kan arti puasa, menarikkan puasa ya kalau buat kita ya Hans ya, kita udah di usia berapa kaya gini kan, kita ngomongin arti.
homostoria_09A	0:33:23	0:33:27	Terus pastikan udah kaya Refleksi, tidur puasnya, gede-gede.
homostoria_09A	0:33:27	0:33:27	Hehehe.
homostoria_09A	0:33:27	0:33:28	Lupa ternyata.
homostoria_09A	0:33:28	0:33:30	Untuk anak-anak itu sederhana ya gitu.
homostoria_09A	0:33:30	0:33:31	Apa sih puasa?
homostoria_09A	0:33:31	0:33:36	Ya puasa itu tuh nggak makan, nggak minum sampai mahrib, dari subuh gitu.
homostoria_09A	0:33:36	0:33:40	Dan apa sih selain menahan makan, itu tuh menahan lapar ya.
homostoria_09A	0:33:40	0:33:41	Tentu ya, harus lapar gitu kan.
homostoria_09A	0:33:41	0:33:44	Tadi juga menjaga perilaku gitu.
homostoria_09A	0:33:44	0:33:50	Apa sih imbasnya agar nanti kita tuh disayang sama Allah, mendapat pahala dan mendapatkan surganya?
homostoria_09A	0:33:50	0:33:58	Ini sebenarnya kan sederhana, dan penulis ini bisa mengkomunikasikannya pada anak-anak
homostoria_09A	0:33:58	0:34:15	kalau kita mungkin sudah masuk di usia ini kan pasti yang abstrak, yaitu tadi berkaitan kontemplasi, perbaikan diri, dan lain-lain yang kurang lebih itu sama lah kayak di tiga lagu sebelumnya ini
homostoria_09A	0:34:15	0:34:23	Dan kalau lagu sahur tiba Ini memang nggak keliatan sisi edukatifnya, tapi ada sedikit sih.
homostoria_09A	0:34:23	0:34:24	Coba kita baca.
homostoria_09A	0:34:24	0:34:25	Ya.
homostoria_09A	0:34:25	0:34:47	Bangun, bangunlah waktu sahur tiba walau masih mengantuk makam minum sekedarnya bangun, bangunlah waktu sahur tiba walau masih makan minum sekadarnya Allah suka orang puasa badan jadi sehat hati jadi kuat Allah suka orang puasa puasa hari esok karena Allah semata.
homostoria_09A	0:34:47	0:35:01	Ini ada beberapa poin nih dari aku nih yang pertama tuh ya kita nih memang dididik selama Ramadan ini kan untuk semadya atau prasadja dalam bahasa Jawa itu artinya ya sederhana dan seadanya gitu
homostoria_09A	0:35:01	0:35:13	kalau kita ingat cerita-cerita dari nabi dan sahabat itu kan banyak juga ya dari mereka itu yang ketika sahur itu hanya tersedia segelas air minum dan mungkin ada kurma
homostoria_09A	0:35:13	0:35:18	Kalau di Indonesia ini kan ya, ada lah ya, nasi padang, sate merangi.
homostoria_09A	0:35:18	0:35:20	Terus...
homostoria_09A	0:35:20	0:35:22	Gudeg.
homostoria_09A	0:35:22	0:35:32	Sahur itu kan, ya kalau di Jogja terutama ya, nggak tahu kalau di daerah yang lain, itu tuh masih buka sama antara dua.
homostoria_09A	0:35:32	0:35:37	Ya pokoknya tuh lewat tengah malam tuh masih buka gitu.
homostoria_09A	0:35:37	0:35:43	Bahkan aku sahur jam 3, jam 4, sampai jam 4 tuh warung tuh masih ada Jadi...
homostoria_09A	0:35:43	0:35:45	ya uniknya itu sih
homostoria_09A	0:35:45	0:36:10	dan yang kedua puasa ini tuh disebut sebagai membuat badan kuat atau fisik ya tapi kita juga diajarkan untuk mengenal hati ini juga perlu dikuatkan atau kolbu atau ya mental atau intuisi gitu dan tidak banyak dari lirik-lirik lagu ini mengedukasi bahwa puasa ini punya dampak transformatif khususnya kolbu ya
homostoria_09A	0:36:10	0:36:14	mungkin ini sangat relevan dengan kondisi hari ini ya,
homostoria_09A	0:36:14	0:36:29	entah itu Indonesia secara khusus atau dunia secara umum bahwa semakin banyak orang semakin merasa hampa gitu ya Orang dewasa sih, orang-orang yang udah memasuki quarter life crisis,
homostoria_09A	0:36:29	0:36:46	mereka berat di hati Mungkin fisik iya ya, karena kubikir orang hari ini tuh lebih makmur secara fisik dibanding orang tua kita dulu-dulu gitu ternyata pun fisik yang kuat itu belum tentu memiliki hati yang sehat,
homostoria_09A	0:36:46	0:37:17	padahal puasa ini salah satunya itu mengajarkan untuk menguatkan hati, kita menjaga perilaku, berpikir, punya prasangka, ibadah-ibadah spiritual, selain itu juga ibadah sosial kalau di Jogja itu kan banyak banget komunitas yang ngasih bagi-bagi takjil gitu ya sama mahasiswa atau mungkin warung-warung gitu kan dan gatau ya kalau di tempat lain gitu ya itu tuh semarak banget gitu,
homostoria_09A	0:37:17	0:37:53	nah itulah yang menurutku kayak Momentum dimana hanya hati yang berbicara gitu ya Melalui hati untuk memutuskan kenapa harus mau berpuasa dan juga harus mau berbagi Itu menurutku memang menguatkan lah ya, melatih hati kita atau kombo kita gitu Dan refleksi sejauh ini nih Hampir 20 tahun aku gak denger ada lagu religi dari anak-anak ya kayak Tasya ini karena Aku pun baru tahu ketika penelurus surat ini ternyata Tasya juga produksi lagu ini ya
homostoria_09A	0:37:53	0:38:01	Mungkin sebenarnya ada nih, tapi kenapa orang dewasa ini minim sekali untuk menyampaikan gitu
homostoria_09A	0:38:01	0:38:29	Atau kenapa lagu anak-anak ini selalu kalah wacana Yang mana tidak sesuai dengan usianya, maksudnya tuh banyak anak-anak yang akhir ini tuh akhirnya mengonsumsi lagu-lagu yang tidak relevan sesuai dengan usianya sehingga mungkin memang secara melodi lagu gitu ya itu bagus gitu tapi secara pemaknaan gitu kan secara funsionalitas gitu apakah itu relevan?
homostoria_09A	0:38:29	0:38:55	ku pikir sangat minim sih ada, tapi saat minim ya bagi mereka tuh ketika mendengarkan lagu itu ada sisi edukasinya Ya karena sesederhana mereka tuh ya nggak secara penuh memahami Karena mereka belum melalui sesuatu momen dalam kehidupan di beberapa orang. Dengan usia tertentu.
homostoria_09A	0:38:55	0:38:56	Ya?
homostoria_09A	0:38:56	0:38:59	sama kayak Kamu Cub
homostoria_09A	0:38:59	0:39:09	Aku juga, enggak engeh kalau lagu religi soal Ramadan ini yang nyanyiin Tasya.
homostoria_09A	0:39:09	0:39:11	Aku pernah dengar sebenarnya.
homostoria_09A	0:39:11	0:39:13	Cuma, enggak tahu aja.
homostoria_09A	0:39:13	0:39:18	Kalau lagu-lagu lagu yang tadi itu yang nyanyi dia.
homostoria_09A	0:39:18	0:39:26	Aku setuju banget, kita sekarang kurang lagu anak-anak, apalagi lagu anak-anak yang nuansanya religi ya.
homostoria_09A	0:39:26	0:39:38	kurang banget dan soal apa ya, soal stereotip transformatif album itu juga mungkin bukan baik buat anak-anak juga kali ya.
homostoria_09A	0:39:38	0:39:40	Coba ya,
homostoria_09A	0:39:40	0:40:04	Menurutku, Itu bukan buat anak-anak juga pun buat orang dewasa yang bisa dengerin yang isinya transformatif perubahan, susah banget ya, ngomongnya transformatif, transformatif kalbu atau hati itu belum tentu bisa menggerakan juga si orang dewasa ini dengan mendengarkan lagunya.
homostoria_09A	0:40:04	0:40:11	Karena kalau misalnya transformative kalbu itu bisa kita bilang mendapat hidayah.
homostoria_09A	0:40:11	0:40:16	Dan hidayah itu kan tidak bisa diraih.
homostoria_09A	0:40:16	0:40:21	Kita bisa mencoba meraih, tapi ngasih kan tetap Tuhan kita.
homostoria_09A	0:40:21	0:40:24	Iya, setuju banget.
homostoria_09A	0:40:24	0:41:00	Nah, balik lagi soal kurangnya lagu anak-anak ya. Nah kurangnya itu cuma di agama Islam aja apa nggak sebenernya ya? Apa di agama lain itu juga krisis? Kita tahu misal di umat nasrani anak-anaknya itu kan ada tradisi atau sekolah minggu nggak sih sebutannya aku lupa. Di sekolah mingu itu diajarin lagu-lagu kan?
homostoria_09A	0:41:00	0:41:05	Nah, lagu-lagunya diajarin itu, aku nggak tau nih, aku gak punya banyak temen nasrani juga.
homostoria_09A	0:41:05	0:41:08	dan ada pun nggak nanya, haha.
homostoria_09A	0:41:08	0:41:17	Itu lagunya diajari itu, lagu rohani pada umumnya,apa  bener-bener khusus buat anak-anak.
homostoria_09A	0:41:17	0:41:24	Kalau misalnya, lagunya diajari itu khusus buat anak-anak.
homostoria_09A	0:41:24	0:41:27	Wah, berarti kita ketinggalan jauh juga ya sebagai umat muslim.
homostoria_09A	0:41:27	0:41:37	dengan tidak punya stok lagu religi anak-anak yang banyak, ya sebenarnya tidak wajib sih untuk dakwah kepada anak-anak lewat lagu.
homostoria_09A	0:41:37	0:41:44	Tapi kan lagu bisa menjadikan alternatif gitu, yang tidak perlu repot diterima oleh anak-anak, bisa gampang diingat.
homostoria_09A	0:41:44	0:42:08	Jadi, kalau lagu itu, apa yang saya katakan tadi, kita dengar lagu Libur Telah Tiba sama kalo aku pribadi lagu pagiku cerahku aku nggak. Itu aku gak tau judulnya. Tapi karena didengerin dari kecil, aku bisa apa liriknya.
homostoria_09A	0:42:08	0:42:11	Dan kita coba masuk ke konteksnya lagu religi.
homostoria_09A	0:42:11	0:42:16	Lagu religi, misalnya anak-anak tidak paham tentang isinya.
homostoria_09A	0:42:16	0:42:19	Tapi karena lagunya enak, bisa gampang diikutin.
homostoria_09A	0:42:19	0:42:20	Mereka jadi apal
homostoria_09A	0:42:20	0:42:29	Mereka jadi apal dari kecil, lebih besar, terus semakin lama makin gede, dia punya kesadaraan, soal ilmu agamanya sedikit-sedikit bertambah.
homostoria_09A	0:42:29	0:42:34	Terus dia bisa memaknai apa yang dia dengerin sewaktu kecil tadi.
homostoria_09A	0:42:34	0:42:36	katakanlah arti puasa tadi.
homostoria_09A	0:42:36	0:42:40	Begitu dia mungkin SD, SMP, dia bisa memaknai.
homostoria_09A	0:42:40	0:42:53	Apakah benar cuma menahan lapar, menahan haus, dan segala macem, apakah ada hal lain yang harus dilakukan, apa esensi yang lebih dari itu.
homostoria_09A	0:42:53	0:43:07	Itu sih, dengan adanya lagu anak-anak, anak-anak bisa apal dari sejauh, dan masalah pemaknaan aku rasa nggak harus pada saat ini, tapi bisa di waktu lain setelah dia punya pemahan lebih
homostoria_09A	0:43:07	0:43:16	Lanjut.
homostoria_09A	0:43:16	0:43:48	Sekolah minggu gitu kan, nah itu aku juga nggak tau sih, tapi kalau sejauh yang aku lihat di konten-konten tuh kayaknya mereka lagunya tuh kayak nggak pernah mononton aja gitu kayak di youtube gitu kan kadang sering lewat ya gitu kan, nah itu kan nggak semenonton itu, walaupun mungkin ada beberapa lagu yang jadi favorit untuk mengingat momen tertentu misalnya yang paling terkenal itu ya lagu-lagu kayak Tugas Kasih, Yesus, semisal kayak gitu tuh pasti agak-agak.
homostoria_09A	0:43:48	0:44:07	Terkenal atau masih diputar gitu ya.
homostoria_09A	0:44:07	0:44:16	Ya jadi, aku setuju banget sih sama pendapatmu bahwa kita nggak harus memaknai lagu itu di waktu itu juga gitu ya, di masa itu
homostoria_09A	0:44:16	0:44:27	Kayak kamu alamin gitu kan, mungkin kamu denger waktu kecil Tapi kamu baru bisa memaknainya itu mungkin beberapa tahun, beberapa puluh tahun gitu
homostoria_09A	0:44:27	0:44:40	Tapi selama itu udah melekat pada dirimu ketika di suatu waktu tertentu, di momen tertentu mungkin memori itu muncul ke permukaan dan kamu mungkin memiliki pemaknaan lain
homostoria_09A	0:44:40	0:45:28	dan ku pikir sangat wajar dan ini pun juga yang menunjukkan bahwa manusia itu dinamis bahwa setiap orang itu pasti memiliki pemaknaan hidup yang selalu bergembang selalu ada entah itu berubah atau bergeser karena seiring dengan pemahamannya dalam kehidupan, apa yang dia lihat di usia tertentu, ketika dia masuk di lingkungan tertentu, dia menemukan value tertentu, dan pengalaman-pengalaman atau input pemikiran yang lain.
homostoria_09A	0:45:28	0:45:40	Oke, itu pembalasan kita soal lagu-lagu, lagu-lagu Ramadan Terutama karena yang pertama yang dicoba yaitu kata-kata penyambut bulan Ramadan Kita masih ada berapa lagu-lagu lagi yang mau kita.
homostoria_09A	0:45:40	0:45:41	Obrolin?
homostoria_09A	0:45:41	0:45:53	Ya sebenarnya ada empat ya Ini baru yang pertama, tapi mungkin kita nggak harus semuanya lah Mungkin kita akan fokus dengan sesuai tema aja, yaitu adalah menyambut lebaran
homostoria_09A	0:45:53	0:46:11	Jadi lagu-lagu religi yang menyambut lebaran itu apa aja Mungkin di akhir nanti kita akan juga update gitu ya, apa sih lagu-lagu terbaru di tahun 2024 ini dan juga lagu-lagu di kategori lain Tapi mungkin kita nggak harus bahas detail aja, itu mungkin di lain waktu aja Gitu.
homostoria_09A	0:46:11	0:46:20	Hans Oke, jadi kita akan bahas lagu-lagu terbaru dan antara lagu-lagu terbaru di tahun ini, berarti ya?
homostoria_09A	0:46:20	0:46:23	Iya Oke, oke, oke.
homostoria_09A	0:46:23	0:46:24	Terima kasih teman-teman.
homostoria_09A	0:46:24	0:46:27	Terima kasih nih buat yang udah dengerin sampai akhir.
homostoria_09A	0:46:27	0:46:29	Kita juga pengen tau nih.
homostoria_09A	0:46:29	0:46:34	Gimana pendapat kalian soal lagu-lagu menyambut lebaran yang tadi ini?
homostoria_09A	0:46:34	0:46:36	Adakah dia sama?
homostoria_09A	0:46:36	0:46:42	Pengalamannya sama-sama dengerin pencari, para pencari Tuhan yang..
homostoria_09A	0:46:42	0:46:45	Sekali lagi aku lupa.
homostoria_09A	0:46:45	0:46:56	atau mungkin ada lagu-lagu yang pada tahun 2000-an lagu-lagu yang, lagu religi Ramadan yang malah kita gak tau ya, Cub.
homostoria_09A	0:46:56	0:46:56	Iya.
homostoria_09A	0:46:56	0:46:57	Iya.
homostoria_09A	0:46:57	0:46:59	Coba kalian kasih tau.
homostoria_09A	0:46:59	0:47:01	Kalau misalnya ada yang kelewatan.
homostoria_09A	0:47:01	0:47:04	Dan segitu aja untuk episode hari ini.
homostoria_09A	0:47:04	0:47:07	Kita jumpa di episode berikutnya.
homostoria_09A	0:47:07	0:47:08	Bye-bye.
homostoria_09A	0:47:08	0:47:09	Bye-bye.
homostoria_09A	0:47:09	0:47:10	Ciao.
homostoria_09B	0:00:00	0:00:16	Assalamualaikum semuanya, kembali lagi di Siniar Homostoria Tempat orang berkumpul dan membagikan cerita Karena setiap orang sejatinya suka cerita, bercerita dan diceritakan. Masih bersama kami, Yacub Fahmilda dan Han Hansen. 
homostoria_09B	0:00:16	0:00:49	Episode kali ini kita akan melanjutkan episode sebelumnya, namanya ngelanjutin ya. Kemarin kita sudah sedikit membahas tentang lagu-lagu religi secara umum dan secara khusus itu adalah lagu religi yang menyambut Ramadhan. Nah, ini masih di suasana Syawal ya, pokoknya ini masih lebaran pokoknya ya. Selain ada orang yang nikah gitu ya, temen-temen kita banyak yang nikah, kita tetap ini, ya lebarannya lah gitu ya, kita masih di lebaran.
homostoria_09B	0:00:49	0:00:51	Iya,
homostoria_09B	0:00:51	0:01:29	Kalau kemarin kita sudah ada 4 lagu, 5 lagu sebenarnya yang 1 jadi 1 Ada Ungu, Para Pencarimu, ada Seventeen, Ramadhan Yang Indah, Tompi, Ramadhan Datang, dan terakhir itu dari penyanyi kecil, yang dulu kecil sekarang udah gede, itu adalah Tasya Rosmala Dengan 2 lagu Arti Puasa dan Sahur Tiba. Nah ini kita akan melanjutkan nih Hans lagu religi yang menyambut lebaran gimana mungkin kamu bisa sekaligus cerita nih sedikit gimana lebaran mu tahun ini ya.
homostoria_09B	0:01:29	0:01:57	Lah seperti biasa kalau aku lebaran kali ini ya gak ke mana-mana masih di daerah-daerah tempat tinggal di daerah Jogja karena ya budeku juga tinggal di sini kan, bareng. Dan itu emang di rumahnya emang dulu, rumahku yang di situ itu emang, bukan rumahku ya, dulu aku sempat tinggal di sana rumahnya.
homostoria_09B	0:01:57	0:02:08	Pokoknya rumah yang itu tuh emang tempat ngumpulnya dari jaman-jaman kakek-nenek mbah buyutku itu ngumpulnya di sana semuanya.
homostoria_09B	0:02:08	0:02:10	Jadi itu emang rumahnya bersejarah.
homostoria_09B	0:02:10	0:02:13	Buatku sekeluarga.
homostoria_09B	0:02:13	0:02:16	Jadinya emang buat tempat kumpul.
homostoria_09B	0:02:16	0:02:19	Walaupun sekarang sudah agak terlalu ramai ya, jadi rumah itu emang...
homostoria_09B	0:02:19	0:02:25	Keluarga eyangku aja, jadi anak-anaknya harus kukur-kukur.
homostoria_09B	0:02:25	0:02:33	Emang tiap tahun nggak bisa ngumpul lengkap-lengkap banget sih, tapi paling nggak, ya diusahakan.
homostoria_09B	0:02:33	0:02:34	untuk ngumpulnya.
homostoria_09B	0:02:34	0:02:35	Waduh.
homostoria_09B	0:02:35	0:02:40	Kalau kamu bagaimana Cub lebaran menghabiskan waktu di mana?
homostoria_09B	0:02:40	0:03:24	Aku lebaran seperti biasa ke sana kemari ya, mencari alamat. Seperti biasa kalau dari Jogja pasti ke Salatiga dulu, transit, di tempat saudara, di kakakku. Habis itu ke Demak, karena orang tuaku lebarannya di sana. Walaupun akhirnya kami sekeluarga juga ke Magelang, itu ke rumah nenekku dan juga rumahku pribadi, maksudnya rumah keluarga sendiri di Muntilan itu kan lokasinya dulu tempat buyut gitu tapi mungkin yang jadi sorotan ketika lebaran ini adalah apakah masih ada ketupat?
homostoria_09B	0:03:24	0:04:28	karena mungkin orang kan nggak terlalu ribet gitu, nggak terlalu ribet gitu antara mau catering atau yaudahlah nggak usah yang lain aja gitu beberapa keluarga itu kalau aku amati ini udah bukan lagi ketupat gitu yang malah ada itu seperti bakso gitu kan atau mungkin kue-kue yang itu tuh prosesnya itu satu hari sekali gitu maksudnya dibuat satu hari sekali sehari juga habis gitu kan kalau ketupat atau lontong itu kan ya itu kan biasanya kan dua hari gitu ya habis itu kalau misal sehari itu kalau jadi nggak langsung dimakan, itu kan nggak bisa bertahan sampai sehari-hari, mungkin 2-3 harian itu kan dan ini mungkin menjadi representasi dari albumnya Tasya.
homostoria_09B	0:04:28	0:05:09	Nah, kemarin kan kita udah ngobrol tentang dua lagunya itu ya. Tentang artis puasa dan juga sahur tiba Masih dalam satu album yang berjudul Ketupat Lebaran atau ini jadi single utamanya. Jadi di album ini ada beberapa lagu dan yang paling relevan dengan topik religi menyambut lebaran itu adalah Ketupat Lebaran, dan Minal Aidin Wal Faizin Nah ini, aku juga baru tau Minal Aidin Wal Faizin ini dulu juga pernah dinyanyikan oleh Tasya gitu ya Yang sampai hari
homostoria_09B	0:05:09	0:06:06	ini pun mungkin remake-nya tuh banyak lah. Covernya tuh banyak banget. Dan, sama seperti yang aku singgung ya beberapa kemarin tuh dari Tompi itu Ada insan yang fitri, kemarin aku sempat nyebut nih, sekilas sih bahwa lagu ini atau tompi itu tuh juga mengarah kepada insan yang fitri Insan yang fitri itu kan menurutku ya, secara budaya dalam perayaannya tuh nggak ada di semua negara muslim Jadi setahu kutu mungkin Indonesia atau Malaysia ini ya yang mempraktikannya atau yang lebih menarik lagi nih, karena secara masif ya, Malaysia dan Indonesia ini kan masih adalah beberapa kesamaan budaya walaupun dalam praktiknya itu pasti ada sedikit perbedaan, tapi itu wajar lah karena variasi gitu kan. 
homostoria_09B	0:06:06	0:06:26	Dan pasti ada penyesuaian yang ada di nasi gitu kan dan yang menjadi fokusnya itu adalah ya ini tadi, ketupat lebaran karena ketupat lebaran itu menurutku termasuk sebagai benda budaya gitu, benda budaya yang Pertama, dia pakai pohon kelapa.
homostoria_09B	0:06:26	0:07:21	Nggak di semua negara itu ada pohon kelapa Nggak di semua negara itu yang punya pohon kelapa punya beras. Dan nggak di semua negara dengan pohon kelapa dan beras itu lebaran gitu ya. Atau mungkin secara utuh lah Ketupat Lebaran gitu Jadi menurutku Inilah yang mungkin cukup menjadikan sorotan gitu ya. Dan ini sangat representatif untuk budaya Indonesia khususnya tuh Nusantara atau Indonesia gitu Dua lagu ini mungkin aku akan sedikit membacakan liriknya Ketupat Lebaran ya yang pertama ketupat lebaran dengan sayap opor ayam disantap sepulang dari sholat idul fitri untuk kakek dan nenek, tetangga dan sahabat.
homostoria_09B	0:07:21	0:07:24	Senangnya, subahanallah, sungguh nikmat.
homostoria_09B	0:07:24	0:07:33	Ketupat lebaran dengan sambal goreng ati, tersedia di meja sepulang dari sholat, memang sedap, dan enak, dan gurih.
homostoria_09B	0:07:33	0:07:37	Cobalah ketupat, alhamdulillah, sungguh nikmat.
homostoria_09B	0:07:37	0:07:39	Ini sebenarnya kalau misalnya aku baca kayak.
homostoria_09B	0:07:39	0:07:43	Promosi ya, bukan nyanyi.
homostoria_09B	0:07:43	0:07:46	Tapi coba kita bahas satu per satu per lagu.
homostoria_09B	0:07:46	0:07:47	Boleh, boleh.
homostoria_09B	0:07:47	0:08:00	Menurutmu, dari aku aja ya, seberapa relate-nya si lirik lagu ini sama keseharian kita waktu berlebaran?
