Audio file	Start	End	Text
Hari Minggoean_025	0:00:13	0:00:19	Apakah harga yang harus kita bayar dalam memberikan kesempatan itu sepadan?
Hari Minggoean_025	0:00:19	0:00:22	Nah, di sini kita akan bahas bareng-bareng.
Hari Minggoean_025	0:00:22	0:00:28	Soalnya, di minggu ini aku nonton video dari Panjdi Pragiwaksono.
Hari Minggoean_025	0:00:28	0:00:51	Untuk background sedikit lah ya, Pandji ini dikenal sebagai founder dari komunitas Stand-up Indo dan sebagai abang-abangan di komunitas itu, dia biasanya ngebantuin kalau misalnya ada anggota dari komunitas itu yang mau melakukan special show, dia bantu promoin di channel Youtube-nya atau di channel media sosialnya.
Hari Minggoean_025	0:00:51	0:00:55	Nah di video itu, Panji lagi ngebantuin Fico Fahriza.
Hari Minggoean_025	0:00:55	0:01:04	Yang mana menariknya adalah, Fico ini belakangan itu terduga terkait dengan kasus penipuan.
Hari Minggoean_025	0:01:04	0:01:13	Entah ya itu benar atau enggak, atau kejelasannya seperti apa, yang jelas Fico ini memang sedang terlibat masalah.
Hari Minggoean_025	0:01:13	0:01:45	dan kita di kesempatan ini gak bakal ngulik-ngulik terlalu dalam soal masalahnya apa dan bagaimana dan yang perlu digarisbawahi di sini itu adalah Fico ini sebelumnya sempat direhab karena menggunakan narkoba atau zat-zat terlarang lainnya dan sekarang dia juga ada indikasi drug abuse Ya, walaupun aku bilang indikasi karena Fico nggak mengakui itu sendiri dan nggak ada pres rilis dari instansi emanapun yang berkata demikian.
Hari Minggoean_025	0:01:45	0:01:50	Tapi itu bisa kalian nonton di videonya tersebut.
Hari Minggoean_025	0:01:50	0:01:53	Kalian bisa ngebaca sendiri lah maksudku tadi itu kayak gimana.
Hari Minggoean_025	0:01:53	0:02:03	Intinya, Viko ini pernah terjerumus ke lubang yang gelap dan sekarang dia ada indikasi terjerumus lagi.
Hari Minggoean_025	0:02:03	0:02:06	Dan dari tadi aku menggunakan kata terjerumus.
Hari Minggoean_025	0:02:06	0:02:16	karena aku nggak kepengen apa yang terlalu terburu-buru menghakimi gitu, sampai semuanya jelas dan aku juga nggak terlalu begitu mengikuti sejujurnya.
Hari Minggoean_025	0:02:16	0:02:25	Tapi sebagai penikmat stand-up, Fiko tuh juga bukan orang yang terlalu aku ikutin juga sih perkembangannya, jadi memang aku juga nggak begitu tahu soal dia.
Hari Minggoean_025	0:02:25	0:02:31	Lagi-lagi, disini kita nggak akan berfokus kepada Fiko dan apa yang sebenarnya dia perbuat.
Hari Minggoean_025	0:02:31	0:02:35	Alih-alih, kita bakal fokus ke Pandji.
Hari Minggoean_025	0:02:35	0:02:38	Bagaimana Panji bereaksi dengan situasi ini.
Hari Minggoean_025	0:02:38	0:02:47	Kita juga nggak bakal terlalu ngulik hal-hal spesifik yang menjadi konten atau yang diutarakan dalam video tersebut.
Hari Minggoean_025	0:02:47	0:02:50	Kita bakal ngambil big picture-nya.
Hari Minggoean_025	0:02:50	0:03:00	Disini, kenapa Pandji mau memberikan uang kepada Fico yang notabene dia sedang dalam masalah yang masih simpang siur juga.
Hari Minggoean_025	0:03:00	0:03:02	Yang pertama, ya memang, itu tadi.
Hari Minggoean_025	0:03:02	0:03:07	Dia tuh abang-abangan stand-up yang dikenal suportif buat adik-adiknya.
Hari Minggoean_025	0:03:07	0:03:10	Kalau ada yang mau berkarya, selalu didukung.
Hari Minggoean_025	0:03:10	0:03:20	Tapi di luar itu, melihat kondisinya yang agak beresiko untuk ngasih ruang Fico ini buat ngomong, jadi masalah nggak sih?
Hari Minggoean_025	0:03:20	0:03:24	Apalagi di platformnya sendiri.
Hari Minggoean_025	0:03:24	0:03:27	Dan dia juga dengan sadar gitu, memberikan uang untuk Viko.
Hari Minggoean_025	0:03:27	0:03:42	Berkali-kali di videonya, Pandji itu bilang ke Fico, kalau sebenarnya itu dia mempertaruhkan integritas atau ya nama baiknya lah buat Fico ngomong, untuk buat Fico promosi di situ.
Hari Minggoean_025	0:03:42	0:03:51	Yang mana di luar itu ya juga lagi bertebaran di saksesus kalau Fico ini omongannya juga lagi ngaco dan sulit dipercaya, bahkan dari keluarganya sendiri.
Hari Minggoean_025	0:03:51	0:03:59	Tapi kalau misalnya pandji itu sadar dengan resiko yang mengacamnya, kenapa tetap dilakuin?
Hari Minggoean_025	0:03:59	0:04:00	Ya aku juga.
Hari Minggoean_025	0:04:00	0:04:35	gak tau pasti jawabannya apa dan aku juga gak inget di video itu dia ada tujuan yang akan aku omongin ini kedepannya apa gak tapi aku pernah dengar satu podcastnya dia dia pernah bilang dia percaya dengan kesempatan kedua memberikan kesempatan kedua bagi orang-orang yang dianggapnya sampah atau dianggap sampah oleh masyarakat Kalau boleh cerita sedikit, di podcast itu, Pandji bilang dia punya teman.
Hari Minggoean_025	0:04:35	0:04:40	Dia lama nggak ketemu sama temannya.
Hari Minggoean_025	0:04:40	0:04:45	Ketika ketemu, setelah tahu kabarnya, ternyata dia tuh orangnya maka yang berubah.
Hari Minggoean_025	0:04:45	0:04:50	Nah dia, Pandji, itu nyoba buat ngebantu dia dengan cara kasih uang.
Hari Minggoean_025	0:04:50	0:04:55	Tapi uang itu malah disalahgunakan untuk ngobat lagi.
Hari Minggoean_025	0:04:55	0:04:58	Terus pas ketemu perangainya juga berubah, beda.
Hari Minggoean_025	0:04:58	0:05:00	kayak jadi nggak kenal sama orang itu.
Hari Minggoean_025	0:05:00	0:05:03	Padahal dulu dia teman, bahkan sahabat.
Hari Minggoean_025	0:05:03	0:05:11	Dia juga udah bingung mau ngebantuin apa, cerita sama orang tua-nya orang tua, bingung mau bantu apa lagi, ya udah jalan dulu tuh.
Hari Minggoean_025	0:05:11	0:05:16	Dan sampai akhirnya, Pandji dalam tanda kutip menjadi pasrah.
Hari Minggoean_025	0:05:16	0:05:20	Dan gak lama setelah itu, dia dapet kabar kalau temennya meninggal.
Hari Minggoean_025	0:05:20	0:05:22	Ya karena hal itu.
Hari Minggoean_025	0:05:22	0:05:31	Ya, aku juga bukan orang yang merasakan, aku gak lihat sendiri, aku juga cuma orang biasa yang nge-read podcast-nya Pandji.
Hari Minggoean_025	0:05:31	0:05:39	Jadi mungkin ada beberapa hal yang aku menyampaikannya kurang pas atau mungkin kurang real dalam aku menceritakan ulangnya tadi.
Hari Minggoean_025	0:05:39	0:05:49	Tapi anyway, dari kejadian itu, Pandji jadi percaya untuk mengharuskan dirinya percaya terhadap kesempatan kedua.
Hari Minggoean_025	0:05:49	0:06:03	Karena kalau nggak ada yang mau percaya sama orang-orang yang kayak gitu, orang-orang yang disingkirkan, dianggap jahat, dianggap nggak berguna di tengah-tengah masyarakat, siapa lagi yang mau percaya?
Hari Minggoean_025	0:06:03	0:06:08	Kalau mau pakai logika terus, nggak bakal ada orang yang percaya.
Hari Minggoean_025	0:06:08	0:06:17	Dan kalau mau melihat sisi lainnya, orang-orang yang kayak gitu tuh mau berubah, menjadi lebih baik, bisa diterima di masyarakat juga susah.
Hari Minggoean_025	0:06:17	0:06:20	Alasan pertamanya, katakanlah dari internal.
Hari Minggoean_025	0:06:20	0:06:23	Dari timbulnya rasa kemauan untuk berubah.
Hari Minggoean_025	0:06:23	0:06:35	Dan dalam konteks kecanduan, ngobat, narkoba, zat aditif lainnya, itu apa ya, ngelawan atau lepas dari candunya itu juga nggak gampang.
Hari Minggoean_025	0:06:35	0:06:46	Terus kalau misalnya ini, dia punya, udah punya menimbulkan apa niatan untuk berubah menjadi lebih baik dan ngelawan semua rasa canggungnya.
Hari Minggoean_025	0:06:46	0:07:02	Pengalaman berikutnya ya, jadi orang-orang pasti di sekitarnya, nggak semua gitu orang-orang yang di sekitarnya itu bisa paham rasanya gimana, susahnya kayak gimana, rasa apa ya, rasa kelamnya itu kayak gimana, termasuk aku juga nggak paham sebenarnya.
Hari Minggoean_025	0:07:02	0:07:17	Tapi mungkin yang mereka butuhin itu bukan kita bisa memahami apa yang mereka lalui, apa yang mereka rasakan, Bisa aja yang mereka butuhin itu untuk kita percaya.
Hari Minggoean_025	0:07:17	0:07:23	Untuk kita percaya kalau mereka, dia itu bisa berubah.
Hari Minggoean_025	0:07:23	0:07:30	Dengan kita percaya aja tuh, perjuangan orang-orang yang kayak gini itu juga masih sulit.
Hari Minggoean_025	0:07:30	0:07:37	Kalau kita persulit lagi, kita nggak terima dia, nggak memberikan kesempatan.
Hari Minggoean_025	0:07:37	0:07:43	Chance untuk mereka berubah itu nambah kecil, nambah sempit.
Hari Minggoean_025	0:07:43	0:07:47	Aku juga tahu, percaya juga bukan hal yang mudah.
Hari Minggoean_025	0:07:47	0:07:51	Percaya dalam bentuk apapun, dalam hal apapun.
Hari Minggoean_025	0:07:51	0:07:52	Apalagi ini sama manusia.
Hari Minggoean_025	0:07:52	0:08:00	Apalagi ini sama manusia yang pernah ngobat, yang pernah bertindak jahat, yang implikasinya mungkin yang pernah nipu.
Hari Minggoean_025	0:08:00	0:08:04	Terus juga melakukan tindakan kriminal lainnya.
Hari Minggoean_025	0:08:04	0:08:41	Aku tahu benar-benar nggak mudah apa yang kita bayar dengan mempercayakan hal-hal yang kayak gitu tuh juga harga yang harus dibayar tuh juga nggak murah yang bisa jadi reputasi kita yang kita pertaruhkan dan juga harta kekayaannya berkurang karena kita ditipu sama orang yang kita kasih kepercayaan Mungkin juga harus harga yang harus dibayar itu bukan cuma yang menyakut diri kita sendiri aja, tapi juga orang lain, orang yang kita sayangin, orang yang kita coba tolong itu sayangin.
Hari Minggoean_025	0:08:41	0:08:47	Atau malah orang-orang lain yang gak ada sanggup tahu ternyata sama hal ini.
Hari Minggoean_025	0:08:47	0:08:52	Percaya dengan kesempatan kedua dalam konteks ini tuh, resikonya itu memang ada banget.
Hari Minggoean_025	0:08:52	0:09:31	keseluruhan konsep percaya kesempatan kedua ini tuh bener-bener utopis naif boleh dibilang resikonya akan selalu ada dan menghitung kolateral dalam proses percaya ini tuh ya ada baiknya lah jangan sampai harga yang harus dibayar itu juga terlalu mahal bahkan sampai tadi kena orang-orang yang kita sayangi juga Dan aku juga gak akan maksa kalian untuk memberikan kesempatan kedua bagi orang lain dalam konteks apapun.
Hari Minggoean_025	0:09:31	0:09:42	Tapi di sini aku ingin mengucapkan terima kasih kepada Bang Pandji dan kepada semua teman-teman yang lain yang masih percaya dengan memberikan kesempatan kedua.
Hari Minggoean_025	0:09:42	0:09:48	Gak ada yang menjamin bahwa pengorbanan ini akan bebas dari kesiasiaan.
Hari Minggoean_025	0:09:48	0:09:51	Tapi itu yang kita percaya akan mengubah.
Hari Minggoean_025	0:09:51	0:09:53	Memang ada resikonya.
Hari Minggoean_025	0:09:53	0:10:01	Tapi rasa sakit ngeliat dia terjebak, dilumpur hisap, sendirian, gak berdaya, gak bisa apa-apa.
Hari Minggoean_025	0:10:01	0:10:04	Rasa sakitnya tuh juga gak kalah hebat.
Hari Minggoean_025	0:10:04	0:10:10	Aku juga gak tau apakah ini adalah hal yang terbaik yang bisa kita lakukan.
Hari Minggoean_025	0:10:10	0:10:25	Tapi sekali lagi, aku pengen bilang terima kasih udah mau memberikan kesempatan kedua, dan mungkin ketiga, dan seterusnya.
Hari Minggoean_025	0:10:25	0:10:30	Oke, segitu aja kali episode kali ini.
Hari Minggoean_025	0:10:30	0:10:37	Dan sampai episode ini diproduksi, aku juga masih gak tau perkembangannya Viko kayak gimana, kasusnya kayak gimana.
Hari Minggoean_025	0:10:37	0:10:40	Aku sebenernya juga gak mau terlalu ngikutin juga.
Hari Minggoean_025	0:10:40	0:10:44	Tapi ya, kita semua menginginkan yang terbaik lah buat Fico.
Hari Minggoean_025	0:10:44	0:10:49	Mungkin, Fico ini bukan teman kita, bukan sahabat kita.
Hari Minggoean_025	0:10:49	0:10:53	Bahkan kita gak kenal, karanya pun kita juga gak tau.
Hari Minggoean_025	0:10:53	0:11:04	Atau kalau teman atau sahabat orang-orang terdekat kita berada di posisi Fico sekarang, kita juga pasti menginginkan yang terbaik kan?
Hari Minggoean_025	0:11:04	0:11:19	Jadi kita bisa mulai dengan memberanikan diri untuk percaya, memberikan dia kesempatan, menunjukkan bahwa kepercayaan yang kita kasih kepadanya itu tidak akan disiasiakan.
Hari Minggoean_025	0:11:19	0:11:21	Oke, segitu aja.
Hari Minggoean_025	0:11:21	0:11:24	Terima kasih yang sudah mendengarkan siniar ini sampai akhir.
Hari Minggoean_025	0:11:24	0:11:35	Kalau kalian merasa siniar ini menghibur atau menginspirasi, kalian bisa bantu banget dengan cara like, share, dan subscribe Siniar Hari Minggoean.
Hari Minggoean_025	0:11:35	0:11:39	Dan itu tadi ceritaku.
Hari Minggoean_025	0:11:39	0:11:43	Kalau kamu, apa ceritamu di minggu ini?
Hari Minggoean_025	0:11:43	0:11:45	Oke, segitu aja.
Hari Minggoean_025	0:11:45	0:11:47	Aku Hans, pamit undur diri.
Hari Minggoean_025	0:11:47	0:11:48	Ciao!
Hari Minggoean_026	0:00:02	0:00:07	Episode Siniar Hari Minggoean kali ini akan membahas soal mimpi.
Hari Minggoean_026	0:00:07	0:00:09	Apakah mimpi masa kecil itu harus mati?
Hari Minggoean_026	0:00:09	0:00:17	Dan bagaimana kalau mimpi itu tetap hidup, hanya saja mimpi itu hidup di dalam diri orang lain?
Hari Minggoean_026	0:00:17	0:00:21	Apakah itu masih sama berartinya?
Hari Minggoean_026	0:00:21	0:00:24	Dan apakah pada akhirnya kita malah harus kecewa?
Hari Minggoean_026	0:00:24	0:00:34	Nah, di sini kita akan coba mendiskusikannya.
Hari Minggoean_026	0:00:34	0:00:39	Mimpi yang terkubur, apakah sudah benar-benar mati?
Hari Minggoean_026	0:00:39	0:00:43	Aku rasa untuk kasusku, itu enggak.
Hari Minggoean_026	0:00:43	0:00:50	Untukku, mimpi-mimpi selalu punya ruang di mana mimpi-mimpi itu akan hidup abadi.
Hari Minggoean_026	0:00:50	0:00:55	Terus, apakah aku pernah menyesal kalau ada mimpi yang enggak aku kejar?
Hari Minggoean_026	0:00:55	0:00:59	Mungkin jawabannya iya.
Hari Minggoean_026	0:00:59	0:01:02	Tapi rasanya enggak sepenuhnya benar.
Hari Minggoean_026	0:01:02	0:01:04	Maksudnya enggak gitu juga.
Hari Minggoean_026	0:01:04	0:01:15	Aku percaya kalau mimpi-mimpi itu tetap akan terwujud, hanya saja bentuknya itu akan berbeda dari apa yang kita bayangkan di awal.
Hari Minggoean_026	0:01:15	0:01:28	Mungkin waktu terwujudnya juga bakal lebih lama, mungkin juga mimpi itu akan terwujud, cuma itu akan terwujud dalam periode yang singkat aja, cuma sebentar.
Hari Minggoean_026	0:01:28	0:01:34	Dan bisa jadi mimpi itu terwujud cuma dalam versi atau dalam bentuk yang lebih kecil.
Hari Minggoean_026	0:01:34	0:01:40	Atau malah bisa jadi mimpimu itu malah dihidupkan sama orang lain.
Hari Minggoean_026	0:01:40	0:01:49	Kayak yang belakangan ini aku rasain, aku ketemu sama dua orang yang hidup dengan cita-cita dari masa kecilku.
Hari Minggoean_026	0:01:49	0:01:51	Tapi oke, biar agak lebih jelas ya.
Hari Minggoean_026	0:01:51	0:01:55	Kedua orang itu memang temanku dan kenalangku.
Hari Minggoean_026	0:01:55	0:02:00	Tapi kita tuh gak ada hubungan emosional yang jauh, yang dalam gitu.
Hari Minggoean_026	0:02:00	0:02:03	Kenal aja, temen aja.
Hari Minggoean_026	0:02:03	0:02:07	Cuma dari sisiku, aku selalu mengagumi kedua orang ini.
Hari Minggoean_026	0:02:07	0:02:12	Jadi bukan ya aku nitipin mimpiku ke mereka, ya bukan kayak gitu konsepnya.
Hari Minggoean_026	0:02:12	0:02:18	Mereka tuh cuma menjalani hidup mereka masing-masing, menjalani takdir mereka masing-masing.
Hari Minggoean_026	0:02:18	0:02:26	Tapi ya ketika aku ngeliat mereka, aku jadi keinget mimpi-mimpiku waktu kecil dulu aja.
Hari Minggoean_026	0:02:26	0:02:29	Nah, soal cita-cita masa kecilku ya.
Hari Minggoean_026	0:02:29	0:02:37	Dulu tuh, cita-cita di masa kecilku itu mengharuskan aku untuk mendalami ilmu-ilmu alam.
Hari Minggoean_026	0:02:37	0:02:45	Dan ya, kenyataannya sekarang aku belajar dan terus mendalami ilmu-ilmu sosial atau humaniora.
Hari Minggoean_026	0:02:45	0:02:56	Jadi secara garis keilmuwan, itu tuh udah nggak mungkin untuk aku terjun sebagai profesional di bidang-bidang yang aku impikan di masa kecil.
Hari Minggoean_026	0:02:56	0:03:01	Pintu ke sana sudah tertutup rapat.
Hari Minggoean_026	0:03:01	0:03:07	Dan ada dua hal yang aku sangat obses waktu kecil.
Hari Minggoean_026	0:03:07	0:03:13	Yang pertama itu soal flora dan fauna atau hewan-hewanan dan tumbuh-tumbuhan.
Hari Minggoean_026	0:03:13	0:03:16	Terutama itu tubuh-tubuhan.
Hari Minggoean_026	0:03:16	0:03:19	Dan yang kedua itu soal lingkungan.
Hari Minggoean_026	0:03:19	0:03:25	Jadi memang waktu masih sekolah, pelajaran favoritku itu yang pertama itu IPA.
Hari Minggoean_026	0:03:25	0:03:29	IPA terutama waktu membahas flora dan fauna.
Hari Minggoean_026	0:03:29	0:03:32	Soal binatang-binatang, tumbuh-tumbuhan.
Hari Minggoean_026	0:03:32	0:03:37	Terus juga pelajaranku yang aku suka lainnya itu geografi.
Hari Minggoean_026	0:03:37	0:03:40	Jadi geografi kan nggak cuma bahas ilmu bumi ya.
Hari Minggoean_026	0:03:40	0:03:44	Bukan bahas soal buminya doang, tapi apapun yang ada di bumi.
Hari Minggoean_026	0:03:44	0:03:46	termasuk soal lingkungannya.
Hari Minggoean_026	0:03:46	0:03:59	Jadi itu sempat kalau misalnya pelajaran geografi lagi bahas soal vegetasi, bahas soal tentang langit, bentuk-bentuk awan, kemudian juga kayak pemanasan global gitu, itu tuh aku sangat tertarik banget.
Hari Minggoean_026	0:03:59	0:04:03	Dan sampai sekarang, aku juga masih suka dengan topik-topik itu.
Hari Minggoean_026	0:04:03	0:04:10	Bedanya, sekarang aku udah nggak eksplor lagi dengan sadar, dengan aktif ke topik-topik tersebut.
Hari Minggoean_026	0:04:10	0:04:20	Jadi kalau misalnya aku tahu, kurang lebih selewatan aja, Karena sekarang yang lebih aku ikutin itu ya isu-isu soal sosial atau maniora.
Hari Minggoean_026	0:04:20	0:04:26	Terus juga kalau belakangan banget lagi suka eksplor soal ide-ide filsafat.
Hari Minggoean_026	0:04:26	0:04:33	Terus juga aku tertarik sama produk-produk populer kayak film atau musik.
Hari Minggoean_026	0:04:33	0:04:39	Jadi memang dua hal tadi itu tuh udah agak jauh dari radarku.
Hari Minggoean_026	0:04:39	0:04:43	Atau walaupun gitu, nggak bener-bener ninggalin kedua topiknya itu ya.
Hari Minggoean_026	0:04:43	0:04:53	Dan setiap kali aku melihat atau mendengar orang-orang yang nyinggung soal isu lingkungan, itu aku selalu senang, selalu tertarik mencoba mendengarkan, mencoba mempahami.
Hari Minggoean_026	0:04:53	0:05:02	Walaupun kalau dia bicara teknis banget ya, itu gak bisa paham-paham bener.
Hari Minggoean_026	0:05:02	0:05:07	Dan akhirnya, sampai lah keminggu kemarin, dimana aku ketemu sama 2 temanku.
Hari Minggoean_026	0:05:07	0:05:16	Aku ketemu di 2 kesempatan berbeda, dan mereka ini akan kerja di bidang-bidang yang bersinggungan dengan apa yang aku sebutkan tadi.
Hari Minggoean_026	0:05:16	0:05:22	Yang pertama, itu temanku bakalan kerja di bidang konservasi hutan.
Hari Minggoean_026	0:05:22	0:05:24	Atau lebih tepatnya, hewan ya.
Hari Minggoean_026	0:05:24	0:05:30	Karena memang fokusnya itu adalah ke orang hutan, kalau nggak salah.
Hari Minggoean_026	0:05:30	0:05:44	Dan yang satunya lagi, itu temanku yang kerja di bidang teknologi, soal teknologi terbarukan.
Hari Minggoean_026	0:05:44	0:05:49	Green energy dan sebagainya, tentang alat-alatnya, tentang bahan-bahannya.
Hari Minggoean_026	0:05:49	0:05:58	Aku juga nggak begitu paham yang dia kerjain itu kayak gimana, tapi sebenarnya kalau temanku yang ini tuh udah kerja, udah kerja dari lama.
Hari Minggoean_026	0:05:58	0:06:08	Dan ketemu mereka ini, walaupun cuma sebentar aja, nggak ngobrol lama, itu udah ngebuat gue ngerasa senang.
Hari Minggoean_026	0:06:08	0:06:11	Entah alasannya itu apa ya.
Hari Minggoean_026	0:06:11	0:06:24	Ya mungkin itu tadi, aku senang aja gitu ternyata ada temanku yang apapun yang dia kerjakan, profesinya, itu tuh sesuai atau setidaknya bersimungan dengan cita-citaku waktu kecil dulu.
